Report Number,Occur Date,Crimes,Latitude,Longitude,Month,Year,Zipcode,Median Listing Price
193561704,12/22/2019,LARCENY-FROM VEHICLE,33.75427,-84.37626,12,2019,30334, null - > done
193560072,12/21/2019,AUTO THEFT,33.75454000000001,-84.37601,12,2019,30334, null - > done
193570708,12/23/2019,LARCENY-FROM VEHICLE,33.7547,-84.36905,12,2019,30334, null - > done
193571206,12/22/2019,LARCENY-FROM VEHICLE,33.75352,-84.37453000000002,12,2019,30334, null - > done
193571782,12/23/2019,LARCENY-FROM VEHICLE,33.75403,-84.36648000000002,12,2019,30334, null - > done
193571872,12/23/2019,LARCENY-FROM VEHICLE,33.75413,-84.37361,12,2019,30334, null - > done
193571557,12/23/2019,AGG ASSAULT,33.74686,-84.37931,12,2019,30334, null - > done
193591188,12/24/2019,AUTO THEFT,33.7562,-84.36971,12,2019,30334, null - > done
193611265,12/26/2019,BURGLARY-RESIDENCE,33.745540000000005,-84.38226999999998,12,2019,30334, null - > done
193620329,12/28/2019,LARCENY-FROM VEHICLE,33.756809999999994,-84.38005,12,2019,30334, null - > done
193620613,12/28/2019,AUTO THEFT,33.75712,-84.38424,12,2019,30334, null - > done
193621770,12/28/2019,LARCENY-NON VEHICLE,33.75439,-84.37253,12,2019,30334, null - > done
193630301,12/28/2019,LARCENY-NON VEHICLE,33.75546,-84.38185,12,2019,30334, null - > done
193631561,12/22/2019,AUTO THEFT,33.74824,-84.38515,12,2019,30334, null - > done
193631555,12/29/2019,LARCENY-FROM VEHICLE,33.75416,-84.37281,12,2019,30334, null - > done
193640312,12/29/2019,LARCENY-FROM VEHICLE,33.7576,-84.3796,12,2019,30334, null - > done
192750499,10/2/2019,LARCENY-FROM VEHICLE,33.76653,-84.39133000000002,10,2019,30313, null - > done
192752638,10/2/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192742650,10/1/2019,BURGLARY-NONRES,33.76511,-84.41449,10,2019,30313, null - > done
192761136,10/3/2019,BURGLARY-NONRES,33.76271,-84.39166,10,2019,30313, null - > done
192762658,10/3/2019,LARCENY-FROM VEHICLE,33.76268,-84.39715,10,2019,30313, null - > done
192761001,10/3/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192771435,10/4/2019,ROBBERY-PEDESTRIAN,33.77389,-84.4055,10,2019,30313, null - > done
192780679,10/5/2019,ROBBERY-PEDESTRIAN,33.7638,-84.40349,10,2019,30313, null - > done
192780442,10/5/2019,LARCENY-FROM VEHICLE,33.7623,-84.39643000000002,10,2019,30313, null - > done
192781046,10/5/2019,LARCENY-FROM VEHICLE,33.774770000000004,-84.4067,10,2019,30313, null - > done
192781712,10/5/2019,LARCENY-FROM VEHICLE,33.76268,-84.39715,10,2019,30313, null - > done
192772796,10/4/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192790781,10/6/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192790620,10/5/2019,LARCENY-FROM VEHICLE,33.76254,-84.39596999999998,10,2019,30313, null - > done
192802080,10/7/2019,AGG ASSAULT,33.75805,-84.41408,10,2019,30313, null - > done
192800394,10/6/2019,LARCENY-FROM VEHICLE,33.765809999999995,-84.39601,10,2019,30313, null - > done
192801346,10/5/2019,LARCENY-FROM VEHICLE,33.75757,-84.39487,10,2019,30313, null - > done
192801417,10/7/2019,LARCENY-FROM VEHICLE,33.76269,-84.39702,10,2019,30313, null - > done
192800471,10/4/2019,LARCENY-NON VEHICLE,33.7644,-84.39183,10,2019,30313, null - > done
192801701,10/7/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192811198,10/8/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192812589,10/8/2019,LARCENY-NON VEHICLE,33.7697,-84.40508,10,2019,30313, null - > done
192821454,10/9/2019,LARCENY-NON VEHICLE,33.76507,-84.4042,10,2019,30313, null - > done
192832329,10/10/2019,LARCENY-FROM VEHICLE,33.75015,-84.41373,10,2019,30313, null - > done
192832429,10/10/2019,LARCENY-FROM VEHICLE,33.76339,-84.39718,10,2019,30313, null - > done
192831870,10/10/2019,LARCENY-NON VEHICLE,33.76739,-84.39315,10,2019,30313, null - > done
192840718,10/11/2019,ROBBERY-COMMERCIAL,33.75488,-84.41378,10,2019,30313, null - > done
192850038,10/11/2019,LARCENY-FROM VEHICLE,33.76663,-84.39304,10,2019,30313, null - > done
192850535,10/12/2019,LARCENY-FROM VEHICLE,33.755520000000004,-84.39809,10,2019,30313, null - > done
192850793,10/11/2019,LARCENY-FROM VEHICLE,33.76206,-84.39568,10,2019,30313, null - > done
192852164,10/12/2019,LARCENY-FROM VEHICLE,33.75472,-84.39844000000002,10,2019,30313, null - > done
192850605,10/11/2019,LARCENY-NON VEHICLE,33.76059,-84.41391,10,2019,30313, null - > done
192851130,10/12/2019,AUTO THEFT,33.77134,-84.39618,10,2019,30313, null - > done
192850400,10/12/2019,BURGLARY-NONRES,33.7633,-84.4051,10,2019,30313, null - > done
192861959,10/13/2019,LARCENY-NON VEHICLE,33.76507,-84.4042,10,2019,30313, null - > done
192861281,10/13/2019,LARCENY-FROM VEHICLE,33.76263,-84.39675,10,2019,30313, null - > done
192861377,10/13/2019,LARCENY-FROM VEHICLE,33.76274,-84.39443,10,2019,30313, null - > done
192871985,10/14/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192870079,10/14/2019,ROBBERY-COMMERCIAL,33.7638,-84.40349,10,2019,30313, null - > done
192871879,10/14/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192861800,10/13/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192880536,10/13/2019,AUTO THEFT,33.76978,-84.39352,10,2019,30313, null - > done
192880865,10/15/2019,AUTO THEFT,33.76263,-84.41187,10,2019,30313, null - > done
192880923,10/15/2019,LARCENY-FROM VEHICLE,33.76292,-84.41439,10,2019,30313, null - > done
192881948,10/15/2019,LARCENY-FROM VEHICLE,33.74786,-84.40965,10,2019,30313, null - > done
192882299,10/15/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192891591,10/16/2019,LARCENY-FROM VEHICLE,33.75327,-84.41490999999998,10,2019,30313, null - > done
192892412,10/16/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999998,10,2019,30313, null - > done
192892463,10/16/2019,LARCENY-FROM VEHICLE,33.749140000000004,-84.40966,10,2019,30313, null - > done
192890681,10/16/2019,ROBBERY-COMMERCIAL,33.76056,-84.38835,10,2019,30313, null - > done
192890766,10/16/2019,ROBBERY-COMMERCIAL,33.76149,-84.38789,10,2019,30313, null - > done
192890563,10/15/2019,BURGLARY-NONRES,33.76161,-84.40850999999998,10,2019,30313, null - > done
192900331,10/17/2019,LARCENY-FROM VEHICLE,33.75612,-84.41498,10,2019,30313, null - > done
192910493,10/18/2019,LARCENY-FROM VEHICLE,33.76254,-84.39596999999998,10,2019,30313, null - > done
192911068,10/17/2019,LARCENY-FROM VEHICLE,33.77381,-84.40575,10,2019,30313, null - > done
192911478,10/18/2019,LARCENY-FROM VEHICLE,33.75887,-84.39184,10,2019,30313, null - > done
192912781,10/18/2019,AUTO THEFT,33.75772,-84.3972,10,2019,30313, null - > done
192911031,10/18/2019,ROBBERY-COMMERCIAL,33.7668,-84.39585,10,2019,30313, null - > done
192912772,10/18/2019,ROBBERY-PEDESTRIAN,33.76495,-84.39684,10,2019,30313, null - > done
192920291,10/18/2019,BURGLARY-RESIDENCE,33.75822,-84.41374,10,2019,30313, null - > done
192920783,10/18/2019,AUTO THEFT,33.75569,-84.40528,10,2019,30313, null - > done
192921331,10/19/2019,LARCENY-FROM VEHICLE,33.7579,-84.39350999999998,10,2019,30313, null - > done
192921686,10/19/2019,LARCENY-FROM VEHICLE,33.75142,-84.4087,10,2019,30313, null - > done
192921071,10/19/2019,LARCENY-NON VEHICLE,33.77276,-84.41089000000002,10,2019,30313, null - > done
192930879,10/19/2019,LARCENY-FROM VEHICLE,33.76028,-84.38768,10,2019,30313, null - > done
192931220,10/20/2019,LARCENY-FROM VEHICLE,33.75938,-84.4079,10,2019,30313, null - > done
192930571,10/20/2019,BURGLARY-NONRES,33.750029999999995,-84.40387,10,2019,30313, null - > done
192930748,10/20/2019,AGG ASSAULT,33.76129,-84.40549,10,2019,30313, null - > done
192932056,10/20/2019,ROBBERY-PEDESTRIAN,33.75805,-84.41389000000002,10,2019,30313, null - > done
192940793,10/20/2019,LARCENY-FROM VEHICLE,33.75891,-84.41032,10,2019,30313, null - > done
192941980,10/21/2019,LARCENY-FROM VEHICLE,33.76339,-84.39718,10,2019,30313, null - > done
192942061,10/21/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192951117,10/21/2019,LARCENY-NON VEHICLE,33.7697,-84.40508,10,2019,30313, null - > done
192942266,10/21/2019,LARCENY-FROM VEHICLE,33.74793,-84.40629,10,2019,30313, null - > done
192950580,10/21/2019,LARCENY-FROM VEHICLE,33.75592,-84.41463,10,2019,30313, null - > done
192952411,10/22/2019,LARCENY-FROM VEHICLE,33.76263,-84.39675,10,2019,30313, null - > done
192952109,10/17/2019,BURGLARY-RESIDENCE,33.76396,-84.40989,10,2019,30313, null - > done
192951950,10/17/2019,BURGLARY-RESIDENCE,33.76445,-84.40973000000002,10,2019,30313, null - > done
192961957,10/23/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
192960230,10/23/2019,LARCENY-NON VEHICLE,33.7604,-84.38746,10,2019,30313, null - > done
192961380,10/19/2019,LARCENY-NON VEHICLE,33.76274,-84.39443,10,2019,30313, null - > done
192911898,10/18/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192970673,10/24/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192971948,10/24/2019,LARCENY-FROM VEHICLE,33.773579999999995,-84.40496,10,2019,30313, null - > done
192972204,10/24/2019,LARCENY-FROM VEHICLE,33.75063,-84.41433,10,2019,30313, null - > done
192980613,10/24/2019,BURGLARY-NONRES,33.75718,-84.39254,10,2019,30313, null - > done
192980307,10/25/2019,ROBBERY-COMMERCIAL,33.7638,-84.40349,10,2019,30313, null - > done
192980064,10/24/2019,LARCENY-FROM VEHICLE,33.76332,-84.389,10,2019,30313, null - > done
192982331,10/25/2019,LARCENY-FROM VEHICLE,33.77328,-84.40463000000003,10,2019,30313, null - > done
192981301,10/25/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
192991422,10/25/2019,LARCENY-NON VEHICLE,33.75757,-84.39487,10,2019,30313, null - > done
192990132,10/25/2019,LARCENY-FROM VEHICLE,33.76853,-84.3939,10,2019,30313, null - > done
192990900,10/25/2019,LARCENY-FROM VEHICLE,33.76316,-84.38911,10,2019,30313, null - > done
192991484,10/26/2019,LARCENY-FROM VEHICLE,33.76655,-84.39568,10,2019,30313, null - > done
192992002,10/26/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999998,10,2019,30313, null - > done
192992202,10/26/2019,LARCENY-FROM VEHICLE,33.74666,-84.40819,10,2019,30313, null - > done
192992199,10/26/2019,AUTO THEFT,33.74616,-84.40929,10,2019,30313, null - > done
192992111,10/26/2019,AGG ASSAULT,33.7632,-84.39636999999998,10,2019,30313, null - > done
193001291,10/27/2019,AUTO THEFT,33.757659999999994,-84.40703,10,2019,30313, null - > done
193001775,10/27/2019,AUTO THEFT,33.75054,-84.4109,10,2019,30313, null - > done
193000767,10/26/2019,LARCENY-FROM VEHICLE,33.76316,-84.38911,10,2019,30313, null - > done
193001811,10/27/2019,LARCENY-FROM VEHICLE,33.76097,-84.3951,10,2019,30313, null - > done
193001196,10/27/2019,LARCENY-NON VEHICLE,33.76494,-84.39578,10,2019,30313, null - > done
193010927,10/24/2019,LARCENY-FROM VEHICLE,33.75747,-84.39213000000002,10,2019,30313, null - > done
193020921,10/28/2019,LARCENY-FROM VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
193021581,10/28/2019,LARCENY-FROM VEHICLE,33.774770000000004,-84.4067,10,2019,30313, null - > done
193030586,10/30/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,10,2019,30313, null - > done
193030924,10/30/2019,LARCENY-NON VEHICLE,33.7604,-84.38746,10,2019,30313, null - > done
193030906,10/30/2019,LARCENY-NON VEHICLE,33.757940000000005,-84.40604,10,2019,30313, null - > done
193032265,10/27/2019,AUTO THEFT,33.7679,-84.39236,10,2019,30313, null - > done
193031545,10/30/2019,LARCENY-FROM VEHICLE,33.75737,-84.39395,10,2019,30313, null - > done
193032306,10/30/2019,LARCENY-FROM VEHICLE,33.76269,-84.39702,10,2019,30313, null - > done
193041395,10/31/2019,LARCENY-FROM VEHICLE,33.76097,-84.3951,10,2019,30313, null - > done
193042428,10/31/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,10,2019,30313, null - > done
193040060,10/27/2019,AUTO THEFT,33.7679,-84.39236,10,2019,30313, null - > done
193040966,10/30/2019,LARCENY-NON VEHICLE,33.7589,-84.40769,10,2019,30313, null - > done
193050650,11/1/2019,AUTO THEFT,33.75823,-84.41418,11,2019,30313, null - > done
193052511,11/1/2019,LARCENY-FROM VEHICLE,33.75733,-84.39635,11,2019,30313, null - > done
193051537,11/1/2019,AGG ASSAULT,33.75783,-84.41419,11,2019,30313, null - > done
193060286,11/2/2019,LARCENY-FROM VEHICLE,33.76681,-84.39328,11,2019,30313, null - > done
193062267,11/2/2019,AUTO THEFT,33.7668,-84.39293,11,2019,30313, null - > done
193060250,11/1/2019,LARCENY-NON VEHICLE,33.76947,-84.41065,11,2019,30313, null - > done
193070715,11/3/2019,LARCENY-FROM VEHICLE,33.77604,-84.40729,11,2019,30313, null - > done
193080595,11/4/2019,BURGLARY-RESIDENCE,33.770579999999995,-84.41237,11,2019,30313, null - > done
193080117,11/3/2019,LARCENY-FROM VEHICLE,33.76503,-84.40689,11,2019,30313, null - > done
193081974,11/4/2019,LARCENY-FROM VEHICLE,33.76352,-84.39708,11,2019,30313, null - > done
193080539,11/4/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193081343,11/4/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193092276,11/5/2019,LARCENY-FROM VEHICLE,33.76594,-84.39612,11,2019,30313, null - > done
193090493,11/5/2019,AUTO THEFT,33.75823,-84.41405,11,2019,30313, null - > done
193101353,11/6/2019,AGG ASSAULT,33.76193,-84.4149,11,2019,30313, null - > done
193100177,11/6/2019,BURGLARY-NONRES,33.76324,-84.40972,11,2019,30313, null - > done
193100336,11/5/2019,LARCENY-FROM VEHICLE,33.75819,-84.40454,11,2019,30313, null - > done
193100989,11/6/2019,LARCENY-NON VEHICLE,33.76187,-84.3882,11,2019,30313, null - > done
193112336,11/7/2019,LARCENY-FROM VEHICLE,33.75201,-84.41017,11,2019,30313, null - > done
193120685,11/8/2019,LARCENY-FROM VEHICLE,33.763690000000004,-84.40552,11,2019,30313, null - > done
193122089,11/8/2019,LARCENY-FROM VEHICLE,33.75233,-84.41473,11,2019,30313, null - > done
193122094,11/8/2019,LARCENY-FROM VEHICLE,33.76206,-84.39568,11,2019,30313, null - > done
193122388,11/8/2019,LARCENY-FROM VEHICLE,33.76206,-84.39568,11,2019,30313, null - > done
193131661,11/9/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193132092,11/9/2019,LARCENY-FROM VEHICLE,33.755520000000004,-84.39809,11,2019,30313, null - > done
193141432,11/10/2019,LARCENY-FROM VEHICLE,33.76137,-84.39581,11,2019,30313, null - > done
193150080,11/10/2019,LARCENY-FROM VEHICLE,33.763870000000004,-84.39477,11,2019,30313, null - > done
193160083,11/11/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,11,2019,30313, null - > done
193161092,11/12/2019,LARCENY-FROM VEHICLE,33.76549,-84.39587,11,2019,30313, null - > done
193162089,11/12/2019,LARCENY-FROM VEHICLE,33.75676,-84.40394,11,2019,30313, null - > done
193160708,11/12/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193161781,11/12/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193170648,11/12/2019,LARCENY-FROM VEHICLE,33.76097,-84.3951,11,2019,30313, null - > done
193172584,11/13/2019,LARCENY-FROM VEHICLE,33.76206,-84.39568,11,2019,30313, null - > done
193170436,11/13/2019,AGG ASSAULT,33.754940000000005,-84.40855,11,2019,30313, null - > done
193180259,11/14/2019,BURGLARY-NONRES,33.76028,-84.38768,11,2019,30313, null - > done
193181896,11/11/2019,LARCENY-FROM VEHICLE,33.76071,-84.39469,11,2019,30313, null - > done
193181330,11/14/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193190939,11/15/2019,LARCENY-NON VEHICLE,33.76068,-84.3957,11,2019,30313, null - > done
193192320,11/15/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999998,11,2019,30313, null - > done
193192402,11/15/2019,LARCENY-FROM VEHICLE,33.749520000000004,-84.40352,11,2019,30313, null - > done
193191036,11/5/2019,BURGLARY-RESIDENCE,33.76586,-84.41360999999998,11,2019,30313, null - > done
193192556,11/15/2019,AGG ASSAULT,33.76586,-84.39315,11,2019,30313, null - > done
193201785,11/16/2019,LARCENY-FROM VEHICLE,33.774770000000004,-84.4067,11,2019,30313, null - > done
193210731,11/16/2019,LARCENY-FROM VEHICLE,33.76654,-84.39487,11,2019,30313, null - > done
193211884,11/17/2019,LARCENY-FROM VEHICLE,33.76212,-84.39669,11,2019,30313, null - > done
193220407,11/15/2019,BURGLARY-NONRES,33.76161,-84.40850999999998,11,2019,30313, null - > done
193221403,11/18/2019,AUTO THEFT,33.75267,-84.40252,11,2019,30313, null - > done
193221802,11/18/2019,LARCENY-NON VEHICLE,33.74662,-84.40755,11,2019,30313, null - > done
193220867,11/19/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193231328,11/19/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193232107,11/19/2019,LARCENY-FROM VEHICLE,33.763220000000004,-84.38922,11,2019,30313, null - > done
193230829,11/18/2019,AUTO THEFT,33.76798,-84.39432,11,2019,30313, null - > done
193240713,11/20/2019,LARCENY-FROM VEHICLE,33.75327,-84.41490999999998,11,2019,30313, null - > done
193242538,11/20/2019,LARCENY-FROM VEHICLE,33.76665,-84.39611,11,2019,30313, null - > done
193252063,11/21/2019,LARCENY-NON VEHICLE,33.758959999999995,-84.39003000000002,11,2019,30313, null - > done
193251428,11/21/2019,LARCENY-FROM VEHICLE,33.761340000000004,-84.39603000000002,11,2019,30313, null - > done
193252332,11/21/2019,LARCENY-FROM VEHICLE,33.77253,-84.39835,11,2019,30313, null - > done
193250417,11/20/2019,LARCENY-NON VEHICLE,33.77425,-84.40606,11,2019,30313, null - > done
193250022,11/20/2019,BURGLARY-RESIDENCE,33.76763,-84.39482,11,2019,30313, null - > done
193261717,11/20/2019,LARCENY-NON VEHICLE,33.77381,-84.40575,11,2019,30313, null - > done
193262470,11/22/2019,AUTO THEFT,33.76592,-84.40524,11,2019,30313, null - > done
193262376,11/22/2019,LARCENY-FROM VEHICLE,33.75085,-84.40146,11,2019,30313, null - > done
193270648,11/23/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193271969,11/22/2019,AUTO THEFT,33.76838,-84.39443,11,2019,30313, null - > done
193270380,11/22/2019,LARCENY-FROM VEHICLE,33.76527,-84.40498000000002,11,2019,30313, null - > done
193271596,11/23/2019,LARCENY-FROM VEHICLE,33.76594,-84.39744,11,2019,30313, null - > done
193271637,11/23/2019,LARCENY-FROM VEHICLE,33.775220000000004,-84.40691,11,2019,30313, null - > done
193281363,11/24/2019,LARCENY-FROM VEHICLE,33.75527,-84.40668000000002,11,2019,30313, null - > done
193281706,11/24/2019,AUTO THEFT,33.76425,-84.39726999999998,11,2019,30313, null - > done
193281474,11/24/2019,LARCENY-NON VEHICLE,33.74936,-84.40346,11,2019,30313, null - > done
193291348,11/25/2019,LARCENY-NON VEHICLE,33.77282,-84.41423,11,2019,30313, null - > done
193291768,11/25/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193290934,11/25/2019,ROBBERY-PEDESTRIAN,33.77124,-84.41431,11,2019,30313, null - > done
193292079,11/25/2019,LARCENY-NON VEHICLE,33.76655,-84.39578,11,2019,30313, null - > done
193221306,11/18/2019,LARCENY-FROM VEHICLE,33.76354,-84.39183,11,2019,30313, null - > done
193300486,11/26/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,11,2019,30313, null - > done
193311743,11/27/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999998,11,2019,30313, null - > done
193320139,11/28/2019,AGG ASSAULT,33.7638,-84.40349,11,2019,30313, null - > done
193321522,11/28/2019,LARCENY-FROM VEHICLE,33.75138,-84.40779,11,2019,30313, null - > done
193330110,11/28/2019,LARCENY-NON VEHICLE,33.74968,-84.40386,11,2019,30313, null - > done
193330515,11/28/2019,LARCENY-NON VEHICLE,33.76507,-84.41143000000002,11,2019,30313, null - > done
193330014,11/28/2019,AGG ASSAULT,33.75537,-84.40096,11,2019,30313, null - > done
193340077,11/29/2019,LARCENY-FROM VEHICLE,33.76495,-84.39684,11,2019,30313, null - > done
193340301,11/30/2019,ROBBERY-PEDESTRIAN,33.76541,-84.39358,11,2019,30313, null - > done
193341446,11/30/2019,LARCENY-NON VEHICLE,33.75934,-84.39009,11,2019,30313, null - > done
193341267,11/30/2019,LARCENY-NON VEHICLE,33.75267,-84.40252,11,2019,30313, null - > done
193350707,11/30/2019,AUTO THEFT,33.74623,-84.40914000000002,11,2019,30313, null - > done
193350055,11/30/2019,LARCENY-FROM VEHICLE,33.762570000000004,-84.38866999999998,11,2019,30313, null - > done
193342132,11/30/2019,LARCENY-FROM VEHICLE,33.76206,-84.39568,11,2019,30313, null - > done
193521217,11/30/2019,LARCENY-FROM VEHICLE,33.760040000000004,-84.38918000000002,11,2019,30313, null - > done
193630932,11/28/2019,AUTO THEFT,33.76206,-84.39568,11,2019,30313, null - > done
193351161,12/1/2019,ROBBERY-PEDESTRIAN,33.76206,-84.39568,12,2019,30313, null - > done
193351490,12/1/2019,AGG ASSAULT,33.75823,-84.41403000000003,12,2019,30313, null - > done
193360031,12/1/2019,AGG ASSAULT,33.76243,-84.40261,12,2019,30313, null - > done
193360361,12/2/2019,AGG ASSAULT,33.76512,-84.41008000000002,12,2019,30313, null - > done
193361211,12/2/2019,LARCENY-FROM VEHICLE,33.774770000000004,-84.4067,12,2019,30313, null - > done
193361878,12/2/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193372156,12/3/2019,LARCENY-NON VEHICLE,33.75805,-84.41408,12,2019,30313, null - > done
193371089,12/2/2019,LARCENY-FROM VEHICLE,33.76235,-84.38819000000002,12,2019,30313, null - > done
193381895,12/4/2019,LARCENY-FROM VEHICLE,33.76393,-84.38981,12,2019,30313, null - > done
193382246,12/4/2019,LARCENY-FROM VEHICLE,33.76425,-84.39726999999998,12,2019,30313, null - > done
193381077,12/4/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193381078,12/4/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193381224,12/4/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193391675,12/5/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193391614,12/4/2019,AUTO THEFT,33.76803,-84.41083,12,2019,30313, null - > done
193391990,12/5/2019,AUTO THEFT,33.76741,-84.39466,12,2019,30313, null - > done
193390320,12/4/2019,LARCENY-FROM VEHICLE,33.7537,-84.40139,12,2019,30313, null - > done
193401420,12/6/2019,BURGLARY-RESIDENCE,33.76737,-84.40824,12,2019,30313, null - > done
193400086,12/5/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,12,2019,30313, null - > done
193400785,12/5/2019,LARCENY-FROM VEHICLE,33.76149,-84.38789,12,2019,30313, null - > done
193401449,12/6/2019,LARCENY-FROM VEHICLE,33.76296,-84.39669,12,2019,30313, null - > done
193402506,12/6/2019,LARCENY-FROM VEHICLE,33.76359,-84.39709,12,2019,30313, null - > done
193402559,12/6/2019,LARCENY-FROM VEHICLE,33.7579,-84.39350999999998,12,2019,30313, null - > done
193402132,12/6/2019,LARCENY-NON VEHICLE,33.767140000000005,-84.39466,12,2019,30313, null - > done
193411871,12/7/2019,LARCENY-FROM VEHICLE,33.7568,-84.40661999999998,12,2019,30313, null - > done
193411954,12/7/2019,LARCENY-FROM VEHICLE,33.748870000000004,-84.40674,12,2019,30313, null - > done
193420811,12/7/2019,BURGLARY-RESIDENCE,33.75822,-84.41369,12,2019,30313, null - > done
193420643,12/7/2019,LARCENY-FROM VEHICLE,33.76791,-84.39437,12,2019,30313, null - > done
193430457,12/9/2019,LARCENY-NON VEHICLE,33.760020000000004,-84.39178000000003,12,2019,30313, null - > done
193431040,12/1/2019,LARCENY-FROM VEHICLE,33.75327,-84.40271,12,2019,30313, null - > done
193432157,12/9/2019,LARCENY-FROM VEHICLE,33.76071,-84.39469,12,2019,30313, null - > done
193430923,12/8/2019,BURGLARY-NONRES,33.77534,-84.41208,12,2019,30313, null - > done
193440682,12/9/2019,LARCENY-FROM VEHICLE,33.76527,-84.40498000000002,12,2019,30313, null - > done
193441044,12/9/2019,LARCENY-FROM VEHICLE,33.77369,-84.40881999999998,12,2019,30313, null - > done
193441037,12/9/2019,LARCENY-FROM VEHICLE,33.76721,-84.39444,12,2019,30313, null - > done
193440752,12/6/2019,LARCENY-NON VEHICLE,33.76677,-84.39159000000002,12,2019,30313, null - > done
193441538,12/10/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193451898,12/11/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193450187,12/11/2019,LARCENY-NON VEHICLE,33.76603,-84.41452,12,2019,30313, null - > done
193451332,12/11/2019,LARCENY-FROM VEHICLE,33.75066,-84.41351,12,2019,30313, null - > done
193442010,12/10/2019,AGG ASSAULT,33.75823,-84.41382,12,2019,30313, null - > done
193460691,12/11/2019,LARCENY-FROM VEHICLE,33.77355,-84.4103,12,2019,30313, null - > done
193462236,12/12/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999998,12,2019,30313, null - > done
193462360,12/12/2019,LARCENY-FROM VEHICLE,33.76269,-84.39702,12,2019,30313, null - > done
193460676,12/11/2019,AUTO THEFT,33.773309999999995,-84.40403,12,2019,30313, null - > done
193461062,12/12/2019,AUTO THEFT,33.75934,-84.39009,12,2019,30313, null - > done
193461759,12/12/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313, null - > done
193471724,12/13/2019,LARCENY-FROM VEHICLE,33.7558,-84.41492,12,2019,30313, null - > done
193471984,12/13/2019,LARCENY-FROM VEHICLE,33.775220000000004,-84.40691,12,2019,30313, null - > done
193470048,12/12/2019,BURGLARY-RESIDENCE,33.7676,-84.39465,12,2019,30313, null - > done
193470674,12/13/2019,AGG ASSAULT,33.76763,-84.39482,12,2019,30313, null - > done
193480339,12/13/2019,LARCENY-FROM VEHICLE,33.76655,-84.39535,12,2019,30313, null - > done
